,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,0.8474932670593261,0.039174718241416405,0.03229813575744629,0.004028565816889409,5,2,10,250,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 250}",0.9333333333333333,0.9666666666666667,0.9665071770334929,0.9473684210526315,0.9521531100478469,0.9532057416267943,0.012555633340586164,102,0.9498207885304659,0.9605734767025089,0.9594272076372315,0.9307875894988067,0.9737470167064439,0.9548712158150915,0.014248484637331055
30,0.16115121841430663,0.012678152832460309,0.011273908615112304,0.0017411989584295174,5,4,2,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.8285714285714286,0.9619047619047619,0.9330143540669856,0.9043062200956937,0.8660287081339713,0.8987650945545683,0.04730571885625619,172,0.8817204301075269,0.9414575866188769,0.931980906921241,0.9093078758949881,0.9212410501193318,0.917141569932393,0.02070895572612705
31,0.3114919662475586,0.011263180623287395,0.016840171813964844,0.004660262114550803,5,4,2,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8333333333333334,0.9142857142857143,0.9234449760765551,0.8947368421052632,0.9234449760765551,0.8978491683754843,0.033918815814228606,175,0.8721624850657109,0.9151732377538829,0.9116945107398569,0.8794749403341289,0.9534606205250596,0.9063931588837277,0.029040900749619694
32,0.5114432334899902,0.013896020923180227,0.02497377395629883,0.00814491967926949,5,4,2,150,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.8476190476190476,0.9285714285714286,0.9282296650717703,0.8995215311004785,0.9043062200956937,0.9016495784916836,0.029536999207811936,169,0.8888888888888888,0.9199522102747909,0.9069212410501193,0.8806682577565632,0.9391408114558473,0.9071142818852419,0.021081296964476564
33,0.616584587097168,0.01952606537681488,0.031397342681884766,0.01603130395956661,5,4,2,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8428571428571429,0.9238095238095239,0.9234449760765551,0.8995215311004785,0.8947368421052632,0.8968740031897926,0.02953281880532609,177,0.8805256869772998,0.9139784946236559,0.9236276849642004,0.8747016706443914,0.931980906921241,0.9049628888261576,0.023119460307728264
34,0.8261777877807617,0.021135818247676488,0.030774974822998048,0.006085549870689985,5,4,2,250,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}",0.861904761904762,0.9285714285714286,0.937799043062201,0.8995215311004785,0.9090909090909091,0.9073775347459557,0.02648423991173355,167,0.9008363201911589,0.9223416965352449,0.9391408114558473,0.8818615751789977,0.9439140811455847,0.9176188969013668,0.02339733016692507
35,0.16756181716918944,0.012827532852323086,0.01231989860534668,0.004912319792608478,5,4,5,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.8285714285714286,0.9619047619047619,0.9330143540669856,0.9043062200956937,0.8660287081339713,0.8987650945545683,0.04730571885625619,172,0.8817204301075269,0.9414575866188769,0.931980906921241,0.9093078758949881,0.9212410501193318,0.917141569932393,0.02070895572612705
36,0.32562961578369143,0.02227858417130068,0.016449880599975587,0.002638243366314788,5,4,5,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8333333333333334,0.9142857142857143,0.9234449760765551,0.8947368421052632,0.9234449760765551,0.8978491683754843,0.033918815814228606,175,0.8721624850657109,0.9151732377538829,0.9116945107398569,0.8794749403341289,0.9534606205250596,0.9063931588837277,0.029040900749619694
37,0.4800888538360596,0.03101542591702657,0.020614433288574218,0.0029926990998863797,5,4,5,150,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150}",0.8476190476190476,0.9285714285714286,0.9282296650717703,0.8995215311004785,0.9043062200956937,0.9016495784916836,0.029536999207811936,169,0.8888888888888888,0.9199522102747909,0.9069212410501193,0.8806682577565632,0.9391408114558473,0.9071142818852419,0.021081296964476564
38,0.6378638267517089,0.037302341492261006,0.026750612258911132,0.004608628606524221,5,4,5,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8428571428571429,0.9238095238095239,0.9234449760765551,0.8995215311004785,0.8947368421052632,0.8968740031897926,0.02953281880532609,177,0.8805256869772998,0.9139784946236559,0.9236276849642004,0.8747016706443914,0.931980906921241,0.9049628888261576,0.023119460307728264
39,0.6882478713989257,0.018646723486305757,0.027398204803466795,0.002883350674852014,5,4,5,250,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}",0.861904761904762,0.9285714285714286,0.937799043062201,0.8995215311004785,0.9090909090909091,0.9073775347459557,0.02648423991173355,167,0.9008363201911589,0.9223416965352449,0.9391408114558473,0.8818615751789977,0.9439140811455847,0.9176188969013668,0.02339733016692507
40,0.134896183013916,0.004217897483968301,0.011392021179199218,0.0019736507404896535,5,4,10,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.8333333333333334,0.9619047619047619,0.9330143540669856,0.8995215311004785,0.8660287081339713,0.8987605377079062,0.04585452613441142,174,0.8853046594982079,0.9414575866188769,0.931980906921241,0.8973747016706444,0.9212410501193318,0.9154717809656605,0.02106493436245933
41,0.27129402160644533,0.006253558644009377,0.014332151412963868,0.0013551014513806556,5,4,10,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8333333333333334,0.9142857142857143,0.9234449760765551,0.8947368421052632,0.9138755980861244,0.8959352927773981,0.032667466414073094,180,0.8721624850657109,0.918757467144564,0.9116945107398569,0.8794749403341289,0.9474940334128878,0.9059166873394296,0.02744250983999106
42,0.3743795394897461,0.004907489276932482,0.01706528663635254,0.0009147021056278726,5,4,10,150,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 150}",0.8476190476190476,0.9333333333333333,0.9282296650717703,0.8995215311004785,0.8995215311004785,0.9016450216450215,0.030458879353724464,171,0.8912783751493429,0.9235364396654719,0.9069212410501193,0.8806682577565632,0.9331742243436754,0.9071157075930344,0.019488526142626538
43,0.5537125110626221,0.039793380451035254,0.02371535301208496,0.002210120422208694,5,4,10,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8428571428571429,0.9285714285714286,0.9234449760765551,0.8995215311004785,0.8899521531100478,0.8968694463431305,0.030605508931924343,179,0.8841099163679809,0.9175627240143369,0.9200477326968973,0.8723150357995226,0.9295942720763724,0.9047259361910222,0.022331419287750533
44,0.7626200199127198,0.05101938761947111,0.03396825790405274,0.006367615657915574,5,4,10,250,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 250}",0.8666666666666667,0.9285714285714286,0.9425837320574163,0.9090909090909091,0.9043062200956937,0.9102437912964229,0.025757809443543774,166,0.9020310633213859,0.9247311827956989,0.9427207637231504,0.8806682577565632,0.9403341288782816,0.918097079295016,0.023680612700118286
45,0.20412373542785645,0.03277964555664308,0.012743282318115234,0.00229662522136397,10,1,2,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9761038961038961,0.010062538953760277,24,0.983273596176822,0.980884109916368,0.9844868735083532,0.9856801909307876,0.9856801909307876,0.9840009922926237,0.001795525413093272
46,0.39266257286071776,0.043632143030709045,0.020961427688598634,0.009146967426433708,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9761904761904762,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9741991341991343,0.00889697441896357,36,0.983273596176822,0.9796893667861409,0.9844868735083532,0.9856801909307876,0.9856801909307876,0.9837620436665782,0.00222302649901494
47,0.6393896102905273,0.037755324645576814,0.02482571601867676,0.005353000573860474,10,1,2,150,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.9809523809523809,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9751515151515152,0.009304692584389082,31,0.984468339307049,0.978494623655914,0.9832935560859188,0.9856801909307876,0.9844868735083532,0.9832847166976044,0.0025111555015131784
48,0.7913438320159912,0.01604482307975338,0.03214859962463379,0.005973911389307211,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9761038961038961,0.010062538953760277,24,0.984468339307049,0.9796893667861409,0.9821002386634845,0.9844868735083532,0.9844868735083532,0.983046338354676,0.0019150317231907495
49,0.8803786277770996,0.020341334959882905,0.03393135070800781,0.0023630644340470043,10,1,2,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9761038961038961,0.010062538953760277,24,0.983273596176822,0.982078853046595,0.9821002386634845,0.9832935560859188,0.9832935560859188,0.9828079600117479,0.0005866669593811348
50,0.18855562210083007,0.009166149652327928,0.012673664093017577,0.0018538353981059652,10,1,5,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9809523809523809,0.9857142857142858,0.9760765550239234,0.9665071770334929,0.9617224880382775,0.9741945773524721,0.008905757303200102,38,0.977299880525687,0.97610513739546,0.9785202863961814,0.9797136038186157,0.9809069212410502,0.9785091658753988,0.001699514589989596
51,0.33951773643493655,0.012460262261065417,0.018628835678100586,0.006310109684490266,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9761038961038961,0.010062538953760277,24,0.977299880525687,0.974910394265233,0.9749403341288783,0.9797136038186157,0.9797136038186157,0.977315563311406,0.0021414011445035483
52,0.5294166088104248,0.017306901217978343,0.02081151008605957,0.0029785283459231493,10,1,5,150,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9712918660287081,0.9617224880382775,0.9770608339029392,0.009303261984398811,1,0.977299880525687,0.974910394265233,0.9749403341288783,0.9809069212410502,0.9797136038186157,0.9775542267958928,0.002440919765943485
53,0.7286628246307373,0.01801352048686917,0.031041574478149415,0.004120191230672865,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9712918660287081,0.9617224880382775,0.9770608339029392,0.009303261984398811,1,0.978494623655914,0.97610513739546,0.9749403341288783,0.9797136038186157,0.9797136038186157,0.9777934605634968,0.0019419729912732713
54,0.892574405670166,0.03119972657791594,0.030817365646362303,0.001739921870755056,10,1,5,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.9809523809523809,0.9857142857142858,0.9808612440191388,0.9712918660287081,0.9617224880382775,0.9761084529505583,0.00858463954451474,4,0.977299880525687,0.977299880525687,0.9761336515513126,0.9785202863961814,0.9797136038186157,0.9777934605634966,0.001221264457487645
55,0.17518258094787598,0.018782812000322478,0.012864112854003906,0.0037307588600369365,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9809523809523809,0.9857142857142858,0.9760765550239234,0.9665071770334929,0.9617224880382775,0.9741945773524721,0.008905757303200102,38,0.974910394265233,0.978494623655914,0.977326968973747,0.9785202863961814,0.9797136038186157,0.9777931754219382,0.0016270550617829647
56,0.36565871238708497,0.020012525791049434,0.015203619003295898,0.0012196593982092443,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9809523809523809,0.9857142857142858,0.9760765550239234,0.9665071770334929,0.9617224880382775,0.9741945773524721,0.008905757303200102,38,0.977299880525687,0.974910394265233,0.9761336515513126,0.977326968973747,0.9797136038186157,0.977076899826919,0.0015904670111824863
57,0.5326068878173829,0.032334763168026324,0.024388504028320313,0.006649581720193677,10,1,10,150,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.9857142857142858,0.9857142857142858,0.9760765550239234,0.9712918660287081,0.9617224880382775,0.9761038961038961,0.009107145061499547,24,0.977299880525687,0.974910394265233,0.9761336515513126,0.9797136038186157,0.9797136038186157,0.9775542267958928,0.0019182489282355583
58,0.7907466888427734,0.037811960686620655,0.03949594497680664,0.007370661482108209,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9857142857142858,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9761038961038961,0.010062538953760277,24,0.97610513739546,0.974910394265233,0.9749403341288783,0.9797136038186157,0.9797136038186157,0.9770766146853604,0.002195786739516669
59,0.9742066860198975,0.025311882142815885,0.03233656883239746,0.0058268205270086484,10,1,10,250,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.9809523809523809,0.9857142857142858,0.9808612440191388,0.9712918660287081,0.9617224880382775,0.9761084529505583,0.00858463954451474,4,0.97610513739546,0.97610513739546,0.9761336515513126,0.9797136038186157,0.9797136038186157,0.9775542267958928,0.0017631546987677982
60,0.19681296348571778,0.01455565003381353,0.009932231903076173,0.0017434488607394624,10,2,2,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9666666666666667,0.9857142857142858,0.9808612440191388,0.9665071770334929,0.9617224880382775,0.9722943722943723,0.00927806880434173,45,0.9713261648745519,0.973715651135006,0.977326968973747,0.9677804295942721,0.9797136038186157,0.9739725636792386,0.004233757951909869
61,0.34409804344177247,0.02071456069081345,0.015286064147949219,0.0013786388832035632,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9428571428571428,0.9857142857142858,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.9665755297334245,0.01412015245174907,89,0.961768219832736,0.972520908004779,0.9737470167064439,0.9761336515513126,0.9797136038186157,0.9727766799827775,0.006026331188264561
62,0.49999151229858396,0.048032525987373564,0.023486900329589843,0.003467891972803544,10,2,2,150,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.9571428571428572,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.9684802916381864,0.008313461895010307,77,0.9713261648745519,0.972520908004779,0.9725536992840096,0.9737470167064439,0.9797136038186157,0.9739722785376801,0.002971003867888228
63,0.8416617393493653,0.049884421405260206,0.0337003231048584,0.006416199206508122,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9571428571428572,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.9684802916381864,0.008313461895010307,77,0.972520908004779,0.972520908004779,0.9737470167064439,0.9737470167064439,0.9797136038186157,0.9744498906482123,0.0026883708067767177
64,0.8046807289123535,0.0784811903314728,0.029345178604125978,0.0044297748143783,10,2,2,250,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.9571428571428572,0.9809523809523809,0.9760765550239234,0.9712918660287081,0.9665071770334929,0.9703941672362726,0.008188738400932833,59,0.972520908004779,0.9713261648745519,0.9737470167064439,0.9737470167064439,0.9809069212410502,0.9744496055066538,0.0033514159387950273
65,0.14686670303344726,0.003999217885489238,0.010402727127075195,0.001358195320861147,10,2,5,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.9666666666666667,0.9857142857142858,0.9760765550239234,0.9569377990430622,0.9617224880382775,0.9694235588972433,0.010319411649616788,74,0.9713261648745519,0.973715651135006,0.9737470167064439,0.9677804295942721,0.9809069212410502,0.9734952367102648,0.004299044923479548
66,0.3180244445800781,0.010181928294376703,0.01441488265991211,0.0009555668482326536,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9571428571428572,0.9809523809523809,0.9760765550239234,0.9665071770334929,0.9665071770334929,0.9694372294372295,0.008306640270927082,67,0.9629629629629629,0.9713261648745519,0.9689737470167065,0.9737470167064439,0.9809069212410502,0.9715833625603431,0.005878735899667652
67,0.47762236595153806,0.00902537442504828,0.019622659683227538,0.0017957884556482442,10,2,5,150,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.9571428571428572,0.9809523809523809,0.9712918660287081,0.9665071770334929,0.9617224880382775,0.9675233538391433,0.008209480182478938,82,0.970131421744325,0.972520908004779,0.9713603818615751,0.9725536992840096,0.9809069212410502,0.9734946664271475,0.003811606786099436
68,0.6526399612426758,0.011190820223225888,0.025435256958007812,0.00609875917694501,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9619047619047619,0.9809523809523809,0.9760765550239234,0.9712918660287081,0.9569377990430622,0.9694326725905673,0.008866710314784485,68,0.9713261648745519,0.972520908004779,0.9713603818615751,0.9713603818615751,0.977326968973747,0.9727789611152456,0.0023188927531765918
69,0.8392030239105225,0.05356546551362764,0.0326484203338623,0.0050210257617779195,10,2,5,250,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",0.9666666666666667,0.9809523809523809,0.9760765550239234,0.9712918660287081,0.9569377990430622,0.9703850535429484,0.008240618436947898,60,0.970131421744325,0.970131421744325,0.9725536992840096,0.9713603818615751,0.9785202863961814,0.9725394422060832,0.0031227554779388713
70,0.15477967262268066,0.005113891197988687,0.012667465209960937,0.005773601961352131,10,2,10,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9571428571428572,0.9809523809523809,0.9760765550239234,0.9617224880382775,0.9617224880382775,0.9675233538391433,0.009257978391164132,82,0.953405017921147,0.9689366786140979,0.977326968973747,0.9701670644391408,0.9797136038186157,0.9699098667533497,0.00921466164946402
71,0.2972736358642578,0.004554630989186527,0.01326289176940918,0.002201690449809825,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9666666666666667,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9569377990430622,0.9694281157439052,0.00778960115971323,69,0.965352449223417,0.972520908004779,0.9665871121718377,0.9701670644391408,0.9785202863961814,0.9706295640470712,0.004695613805884171
72,0.44861950874328616,0.013299239155239439,0.022519445419311522,0.007260386786007155,10,2,10,150,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150}",0.9666666666666667,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9665071770334929,0.9713419913419914,0.005245926110324248,51,0.970131421744325,0.973715651135006,0.9701670644391408,0.9737470167064439,0.9797136038186157,0.9734949515687064,0.0034977720498672107
73,0.5908768177032471,0.010709662657770149,0.03084726333618164,0.00595153806495576,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9666666666666667,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.9703850535429484,0.006358922368314001,60,0.9689366786140979,0.9713261648745519,0.9701670644391408,0.9725536992840096,0.9785202863961814,0.9723007787215963,0.0033336473373285877
74,0.8878097057342529,0.013766118336452809,0.03589496612548828,0.004346174293742718,10,2,10,250,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 250}",0.9666666666666667,0.9809523809523809,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.9703850535429484,0.006358922368314001,60,0.972520908004779,0.970131421744325,0.9725536992840096,0.9749403341288783,0.9785202863961814,0.9737333299116345,0.0028357379748127154
75,0.17424993515014647,0.0043432551049830915,0.012910795211791993,0.0025757498395059474,10,4,2,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.8761904761904762,0.9523809523809523,0.9282296650717703,0.9282296650717703,0.9138755980861244,0.9197812713602188,0.025062020332028895,160,0.9139784946236559,0.9438470728793309,0.9248210023866349,0.9248210023866349,0.9427207637231504,0.9300376671998813,0.011522888787267645
76,0.3709881782531738,0.030013523034055575,0.017805957794189455,0.0019641352470751074,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8809523809523809,0.9428571428571428,0.9282296650717703,0.9090909090909091,0.9425837320574163,0.9207427660059239,0.023414387164645323,158,0.9080047789725209,0.9438470728793309,0.9164677804295943,0.9009546539379475,0.9618138424821002,0.9262176257402986,0.022990750609812
77,0.4883148670196533,0.012181586761100816,0.021657371520996095,0.0044186884817738305,10,4,2,150,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.8952380952380953,0.9523809523809523,0.9425837320574163,0.9090909090909091,0.937799043062201,0.9274185463659148,0.021597884181803886,136,0.927120669056153,0.9438470728793309,0.9212410501193318,0.905727923627685,0.9570405727923628,0.9309954576949728,0.017844454406184106
78,0.5869102478027344,0.030191991742761392,0.02816286087036133,0.013748044110391879,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8857142857142857,0.9285714285714286,0.9521531100478469,0.9186602870813397,0.9090909090909091,0.9188380041011619,0.02189453813355442,164,0.910394265232975,0.929510155316607,0.9439140811455847,0.8985680190930787,0.9427207637231504,0.9250214569022791,0.01791136083187798
79,0.7377493858337403,0.051004019081645216,0.026529645919799803,0.0012007917839921946,10,4,2,250,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}",0.8904761904761904,0.9523809523809523,0.9569377990430622,0.9234449760765551,0.9138755980861244,0.9274231032125769,0.02473235232034839,134,0.9139784946236559,0.942652329749104,0.9498806682577565,0.9009546539379475,0.9582338902147971,0.9331400073566523,0.02192486034849804
80,0.16130414009094238,0.027866416142085675,0.01266937255859375,0.002886381835718488,10,4,5,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.8761904761904762,0.9523809523809523,0.9282296650717703,0.9282296650717703,0.9138755980861244,0.9197812713602188,0.025062020332028895,160,0.9139784946236559,0.9438470728793309,0.9248210023866349,0.9248210023866349,0.9427207637231504,0.9300376671998813,0.011522888787267645
81,0.3121764659881592,0.017422966946442648,0.022085857391357423,0.007669852474611436,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8809523809523809,0.9428571428571428,0.9282296650717703,0.9090909090909091,0.9425837320574163,0.9207427660059239,0.023414387164645323,158,0.9080047789725209,0.9438470728793309,0.9164677804295943,0.9009546539379475,0.9618138424821002,0.9262176257402986,0.022990750609812
82,0.582854175567627,0.06305196176767701,0.028268861770629882,0.0044023483238839305,10,4,5,150,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150}",0.8952380952380953,0.9523809523809523,0.9425837320574163,0.9090909090909091,0.937799043062201,0.9274185463659148,0.021597884181803886,136,0.927120669056153,0.9438470728793309,0.9212410501193318,0.905727923627685,0.9570405727923628,0.9309954576949728,0.017844454406184106
83,0.7782520294189453,0.0479337815489655,0.027915430068969727,0.003937457618725035,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8857142857142857,0.9285714285714286,0.9521531100478469,0.9186602870813397,0.9090909090909091,0.9188380041011619,0.02189453813355442,164,0.910394265232975,0.929510155316607,0.9439140811455847,0.8985680190930787,0.9427207637231504,0.9250214569022791,0.01791136083187798
84,0.7096271991729737,0.029091932938102555,0.025853395462036133,0.0012524494637437878,10,4,5,250,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}",0.8904761904761904,0.9523809523809523,0.9569377990430622,0.9234449760765551,0.9138755980861244,0.9274231032125769,0.02473235232034839,134,0.9139784946236559,0.942652329749104,0.9498806682577565,0.9009546539379475,0.9582338902147971,0.9331400073566523,0.02192486034849804
85,0.14057860374450684,0.005763720560707334,0.01154937744140625,0.0037590149651482267,10,4,10,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.8809523809523809,0.9714285714285714,0.937799043062201,0.9186602870813397,0.9043062200956937,0.9226293005240374,0.030659236450252498,157,0.910394265232975,0.953405017921147,0.9284009546539379,0.905727923627685,0.9379474940334129,0.9271751310938315,0.017590529138217244
86,0.30512256622314454,0.010555107438951588,0.01659550666809082,0.003937958129678808,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8714285714285714,0.9571428571428572,0.9330143540669856,0.9090909090909091,0.9282296650717703,0.9197812713602188,0.028616936812146658,160,0.9056152927120669,0.9498207885304659,0.9260143198090692,0.8926014319809069,0.954653937947494,0.9257411541960007,0.024162549378566846
87,0.46488332748413086,0.027032464670912894,0.018326711654663087,0.0017250106035154446,10,4,10,150,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 150}",0.8952380952380953,0.9619047619047619,0.9521531100478469,0.9090909090909091,0.9186602870813397,0.9274094326725907,0.02549230517626976,138,0.9283154121863799,0.955794504181601,0.9272076372315036,0.8926014319809069,0.9570405727923628,0.9321919116745508,0.023587346840117273
88,0.5171613693237305,0.006726799585944973,0.024053525924682618,0.0036982862995699516,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8809523809523809,0.9476190476190476,0.9569377990430622,0.9043062200956937,0.9090909090909091,0.9197812713602186,0.028344287339339344,163,0.9080047789725209,0.9330943847072879,0.9439140811455847,0.8866348448687351,0.9463007159904535,0.9235897611369165,0.02292492455316455
89,0.6805103302001954,0.06025803980757487,0.03299846649169922,0.011307161851966075,10,4,10,250,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 250}",0.8904761904761904,0.9571428571428572,0.9617224880382775,0.9186602870813397,0.9282296650717703,0.9312462975620871,0.026188315513831797,131,0.9115890083632019,0.9498207885304659,0.9498806682577565,0.8926014319809069,0.9558472553699284,0.9319478305004519,0.02519854171629477
90,0.21240658760070802,0.023641743535576507,0.018481063842773437,0.010369437239049893,15,1,2,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9809523809523809,0.9857142857142858,0.9808612440191388,0.9712918660287081,0.9569377990430622,0.9751515151515152,0.010241674819810144,31,0.98805256869773,0.98805256869773,0.9916467780429594,0.9916467780429594,0.9892601431980907,0.9897317673358937,0.0016245847147214618
